vdrain,idrain,idrain-fit,errors,vbulk,vgate,vsource
-0.01,9.3e-07,5.8399833e-06,5.279551935483871,0.0,-1.48,0.0
-0.02,4.93e-06,1.1552215e-05,1.3432484787018255,0.0,-1.48,0.0
-0.03,8.67e-06,1.7137183e-05,0.9766070357554786,0.0,-1.48,0.0
-0.04,1.197e-05,2.2595407e-05,0.8876697577276523,0.0,-1.48,0.0
-0.05,1.577e-05,2.7927441e-05,0.7709220672162332,0.0,-1.48,0.0
-0.06,1.939e-05,3.3133874e-05,0.7088124806601341,0.0,-1.48,0.0
-0.07,2.245e-05,3.8215332e-05,0.7022419599109132,0.0,-1.48,0.0
-0.08,2.7e-05,4.3172483e-05,0.5989808518518519,0.0,-1.48,0.0
-0.09,3.086e-05,4.8006039e-05,0.5556072261827609,0.0,-1.48,0.0
-0.1,3.454e-05,5.2716755e-05,0.5262523161551825,0.0,-1.48,0.0
-0.11,3.835e-05,5.7305436e-05,0.49427473272490235,0.0,-1.48,0.0
-0.12,4.221e-05,6.1772939e-05,0.46346692726842004,0.0,-1.48,0.0
-0.13,4.626e-05,6.6120171e-05,0.4293162775616084,0.0,-1.48,0.0
-0.14,4.976e-05,7.0348101e-05,0.41374801045016085,0.0,-1.48,0.0
-0.15,5.4e-05,7.4457755e-05,0.3788473148148149,0.0,-1.48,0.0
-0.16,5.78e-05,7.8450222e-05,0.357270276816609,0.0,-1.48,0.0
-0.17,6.161e-05,8.2326657e-05,0.3362547800681707,0.0,-1.48,0.0
-0.18,6.553e-05,8.6088284e-05,0.3137232412635433,0.0,-1.48,0.0
-0.19,6.933e-05,8.9736398e-05,0.2943371989037935,0.0,-1.48,0.0
-0.2,7.27e-05,9.3272368e-05,0.2829761760660247,0.0,-1.48,0.0
-0.21,7.75e-05,9.6697641e-05,0.24771149677419355,0.0,-1.48,0.0
-0.22,7.962e-05,0.00010001374,0.2561384074353178,0.0,-1.48,0.0
-0.23,8.274e-05,0.00010322228,0.2475499153976312,0.0,-1.48,0.0
-0.24,8.636e-05,0.00010632493,0.23118260768874474,0.0,-1.48,0.0
-0.25,8.96e-05,0.00010932348,0.2201281250000001,0.0,-1.48,0.0
-0.26,9.328e-05,0.00011221978,0.20304223842195543,0.0,-1.48,0.0
-0.27,9.596e-05,0.00011501578,0.19858045018757817,0.0,-1.48,0.0
-0.28,9.864e-05,0.00011771349,0.1933646593673965,0.0,-1.48,0.0
-0.29,0.00010164,0.00012031503,0.1837370129870131,0.0,-1.48,0.0
-0.3,0.00010444,0.00012282258,0.17601091535810048,0.0,-1.48,0.0
-0.31,0.0001073,0.00012523842,0.16718005591798699,0.0,-1.48,0.0
-0.32,0.00010937,0.00012756489,0.16636088506903177,0.0,-1.48,0.0
-0.33,0.00011198,0.0001298044,0.15917485265225934,0.0,-1.48,0.0
-0.34,0.00011405,0.00013195944,0.15703147742218324,0.0,-1.48,0.0
-0.35,0.00011654,0.00013403255,0.15009910760253978,0.0,-1.48,0.0
-0.36,0.00011909,0.00013602631,0.1422143756822572,0.0,-1.48,0.0
-0.37,0.00012196,0.00013794337,0.13105419809773694,0.0,-1.48,0.0
-0.38,0.00012271,0.0001397864,0.13916062260614467,0.0,-1.48,0.0
-0.39,0.00012483,0.00014155812,0.13400720980533515,0.0,-1.48,0.0
-0.4,0.00012657,0.00014326124,0.13187358773801067,0.0,-1.48,0.0
-0.41,0.0001285,0.0001448985,0.12761478599221784,0.0,-1.48,0.0
-0.42,0.0001305,0.00014647264,0.12239570881226049,0.0,-1.48,0.0
-0.43,0.00013224,0.00014798639,0.11907433454325475,0.0,-1.48,0.0
-0.44,0.00013374,0.00014944246,0.11741034843726622,0.0,-1.48,0.0
-0.45,0.00013536,0.00015084351,0.11438763297872337,0.0,-1.48,0.0
-0.46,0.00013655,0.00015219221,0.11455298425485158,0.0,-1.48,0.0
-0.47,0.00013786,0.00015349113,0.11338408530393149,0.0,-1.48,0.0
-0.48,0.00014035,0.00015474283,0.10254955468471677,0.0,-1.48,0.0
-0.49,0.00014147,0.00015594979,0.10235237152753221,0.0,-1.48,0.0
-0.5,0.00014298,0.00015711441,0.09885585396558959,0.0,-1.48,0.0
-0.51,0.00014378,0.00015823904,0.10056363889275267,0.0,-1.48,0.0
-0.52,0.00014609,0.00015932594,0.09060127318776089,0.0,-1.48,0.0
-0.53,0.00014708,0.00016037729,0.09040855316834365,0.0,-1.48,0.0
-0.54,0.00014839,0.00016139518,0.08764188961520318,0.0,-1.48,0.0
-0.55,0.00014946,0.00016238161,0.08645530576742938,0.0,-1.48,0.0
-0.56,0.00015095,0.0001633385,0.08207022192779055,0.0,-1.48,0.0
-0.57,0.00015182,0.00016426768,0.08198972467395603,0.0,-1.48,0.0
-0.58,0.00015332,0.00016517089,0.07729513435950942,0.0,-1.48,0.0
-0.59,0.00015463,0.00016604976,0.07385216322835159,0.0,-1.48,0.0
-0.6,0.00015576,0.00016690587,0.07155797380585513,0.0,-1.48,0.0
-0.61,0.00015669,0.00016774069,0.07052581530410368,0.0,-1.48,0.0
-0.62,0.00015719,0.00016855561,0.0723049176156244,0.0,-1.48,0.0
-0.63,0.00015893,0.00016935194,0.06557566224123827,0.0,-1.48,0.0
-0.64,0.0001595,0.0001701309,0.06665141065830725,0.0,-1.48,0.0
-0.65,0.00016099,0.00017089366,0.06151723709547183,0.0,-1.48,0.0
-0.66,0.00016206,0.00017164131,0.05912199185486854,0.0,-1.48,0.0
-0.67,0.00016255,0.00017237484,0.060441956321131945,0.0,-1.48,0.0
-0.68,0.00016355,0.00017309523,0.05836276368083168,0.0,-1.48,0.0
-0.69,0.00016461,0.00017380334,0.055849219366988646,0.0,-1.48,0.0
-0.7,0.00016524,0.00017450002,0.05603982086661811,0.0,-1.48,0.0
-0.71,0.00016649,0.00017518604,0.05223160550183204,0.0,-1.48,0.0
-0.72,0.0001676,0.00017586211,0.049296599045346084,0.0,-1.48,0.0
-0.73,0.00016829,0.00017652891,0.04895662249688043,0.0,-1.48,0.0
-0.74,0.00016928,0.00017718707,0.04671000708884685,0.0,-1.48,0.0
-0.75,0.00017022,0.00017783716,0.04474891317119024,0.0,-1.48,0.0
-0.76,0.00016959,0.00017847974,0.05241901055486754,0.0,-1.48,0.0
-0.77,0.00017166,0.0001791153,0.04343061866480258,0.0,-1.48,0.0
-0.78,0.00017196,0.00017974431,0.04526814375436148,0.0,-1.48,0.0
-0.79,0.00017116,0.00018036722,0.053793059125963986,0.0,-1.48,0.0
-0.8,0.00017347,0.00018098443,0.043318325935320146,0.0,-1.48,0.0
-0.81,0.00017465,0.00018159632,0.039772802748353965,0.0,-1.48,0.0
-0.82,0.00017489,0.00018220323,0.04181617016410318,0.0,-1.48,0.0
-0.83,0.00017583,0.00018280551,0.03967189899334578,0.0,-1.48,0.0
-0.84,0.00017639,0.00018340343,0.03976092749022044,0.0,-1.48,0.0
-0.85,0.00017695,0.00018399731,0.03982656117547328,0.0,-1.48,0.0
-0.86,0.00017776,0.00018458738,0.038407853285328496,0.0,-1.48,0.0
-0.87,0.0001782,0.00018517391,0.03913529741863082,0.0,-1.48,0.0
-0.88,0.00017901,0.00018575712,0.03769130216189034,0.0,-1.48,0.0
-0.89,0.00017963,0.00018633722,0.0373390858987919,0.0,-1.48,0.0
-0.9,0.00018088,0.0001869144,0.033361344537815155,0.0,-1.48,0.0
-0.91,0.00018083,0.00018748886,0.03682386772106411,0.0,-1.48,0.0
-0.92,0.00018225,0.00018806076,0.03188345679012345,0.0,-1.48,0.0
-0.93,0.00018195,0.00018863026,0.03671481176147294,0.0,-1.48,0.0
-0.94,0.00018388,0.00018919752,0.028918425059821617,0.0,-1.48,0.0
-0.95,0.00018331,0.00018976267,0.03520086192788176,0.0,-1.48,0.0
-0.96,0.00018462,0.00019032584,0.030905860686816188,0.0,-1.48,0.0
-0.97,0.00018381,0.00019088715,0.03850252978619225,0.0,-1.48,0.0
-0.98,0.00018499,0.00019144672,0.03490307584193742,0.0,-1.48,0.0
-0.99,0.00018587,0.00019200464,0.03300500349706782,0.0,-1.48,0.0
-1.0,0.00018619,0.00019256103,0.03421789569794288,0.0,-1.48,0.0
-1.01,0.00018668,0.00019311597,0.03447594814656097,0.0,-1.48,0.0
-1.02,0.00018686,0.00019366954,0.0364419351386064,0.0,-1.48,0.0
-1.03,0.00018555,0.00019422183,0.04673581244947447,0.0,-1.48,0.0
-1.04,0.00018805,0.00019477292,0.03575070459984049,0.0,-1.48,0.0
-1.05,0.00018824,0.00019532287,0.03762680620484483,0.0,-1.48,0.0
-1.06,0.00018937,0.00019587175,0.03433357976448221,0.0,-1.48,0.0
-1.07,0.00018892,0.00019641962,0.039697332204107524,0.0,-1.48,0.0
-1.08,0.00018992,0.00019696654,0.03710267481044656,0.0,-1.48,0.0
-1.09,0.00019029,0.00019751257,0.03795559409322616,0.0,-1.48,0.0
-1.1,0.0001911,0.00019805775,0.03640894819466244,0.0,-1.48,0.0
-1.11,0.00019123,0.00019860214,0.03855116874967313,0.0,-1.48,0.0
-1.12,0.00019148,0.00019914577,0.04003431167745979,0.0,-1.48,0.0
-1.13,0.0001923,0.00019968869,0.03842272490899635,0.0,-1.48,0.0
-1.14,0.00019241,0.00020023095,0.040647315628085795,0.0,-1.48,0.0
-1.15,0.00019297,0.00020077257,0.040434108928849063,0.0,-1.48,0.0
-1.16,0.00019329,0.00020131359,0.04151063169331065,0.0,-1.48,0.0
-1.17,0.00019391,0.00020185405,0.04096771698210514,0.0,-1.48,0.0
-1.18,0.0001941,0.00020239398,0.04273044822256567,0.0,-1.48,0.0
-1.19,0.00019497,0.0002029334,0.040844232446017294,0.0,-1.48,0.0
-1.2,0.00019523,0.00020347235,0.042218665164165226,0.0,-1.48,0.0
-1.21,0.00019548,0.00020401085,0.04364052588500113,0.0,-1.48,0.0
-1.22,0.00019522,0.00020454892,0.047786702182153466,0.0,-1.48,0.0
-1.23,0.00019627,0.00020508658,0.04492067050491679,0.0,-1.48,0.0
-1.24,0.00019623,0.00020562387,0.04787173215104725,0.0,-1.48,0.0
-1.25,0.00019691,0.00020616079,0.04697978772027828,0.0,-1.48,0.0
-1.26,0.00019703,0.00020669737,0.04906547226310714,0.0,-1.48,0.0
-1.27,0.00019746,0.00020723363,0.04949675883723289,0.0,-1.48,0.0
-1.28,0.00019797,0.00020776958,0.0495003283325756,0.0,-1.48,0.0
-1.29,0.00019835,0.00020830524,0.05019026972523324,0.0,-1.48,0.0
-1.3,0.00019896,0.00020884063,0.04966138922396453,0.0,-1.48,0.0
-1.31,0.00019921,0.00020937576,0.051030369961347286,0.0,-1.48,0.0
-1.32,0.00019958,0.00020991064,0.05176189998997886,0.0,-1.48,0.0
-1.33,0.00019977,0.00021044529,0.05343790358912754,0.0,-1.48,0.0
-1.34,0.00020034,0.00021097971,0.05310826594788866,0.0,-1.48,0.0
-1.35,0.00020052,0.00021151393,0.05482709954119285,0.0,-1.48,0.0
-1.36,0.00020103,0.00021204795,0.05480749141919126,0.0,-1.48,0.0
-1.37,0.00020133,0.00021258178,0.05588724978890375,0.0,-1.48,0.0
-1.38,0.00020115,0.00021311543,0.059485110613969674,0.0,-1.48,0.0
-1.39,0.00020172,0.00021364891,0.059135980567122715,0.0,-1.48,0.0
-1.4,0.00020195,0.00021418224,0.060570636296112916,0.0,-1.48,0.0
-1.41,0.00020301,0.00021471541,0.057659277868085314,0.0,-1.48,0.0
-1.42,0.00020245,0.00021524844,0.06321778216843671,0.0,-1.48,0.0
-1.43,0.00020326,0.00021578133,0.06160252878087176,0.0,-1.48,0.0
-1.44,0.00020396,0.00021631409,0.060571141400274586,0.0,-1.48,0.0
-1.45,0.00020284,0.00021684673,0.06905309603628468,0.0,-1.48,0.0
-1.46,0.00020445,0.00021737926,0.06323922719491319,0.0,-1.48,0.0
-1.47,0.00020482,0.00021791167,0.06391792793672489,0.0,-1.48,0.0
-1.48,0.00020476,0.00021844399,0.06682941004102357,0.0,-1.48,0.0
-1.49,0.00020544,0.0002189762,0.06588882398753887,0.0,-1.48,0.0
-1.5,0.00020607,0.00021950832,0.06521240355219099,0.0,-1.48,0.0
-1.51,0.00020582,0.00022004036,0.06909124477698964,0.0,-1.48,0.0
-1.52,0.00020669,0.00022057231,0.06716488460980216,0.0,-1.48,0.0
-1.53,0.00020633,0.00022110418,0.07160461396791543,0.0,-1.48,0.0
-1.54,0.00020699,0.00022163597,0.07075689646842846,0.0,-1.48,0.0
-1.55,0.00020783,0.0002221677,0.06898763412404371,0.0,-1.48,0.0
-1.56,0.00020783,0.00022269936,0.0715457826107877,0.0,-1.48,0.0
-1.57,0.00020845,0.00022323096,0.07090889901655074,0.0,-1.48,0.0
-1.58,0.00020861,0.0002237625,0.07263554000287618,0.0,-1.48,0.0
-1.59,0.00020833,0.00022429398,0.07662833005328078,0.0,-1.48,0.0
-1.6,0.00020912,0.00022482541,0.07510238140780406,0.0,-1.48,0.0
-1.61,0.00020837,0.00022535679,0.08152224408504098,0.0,-1.48,0.0
-1.62,0.00020795,0.00022588812,0.08626169752344305,0.0,-1.48,0.0
-1.63,0.00021018,0.00022641941,0.07726429726900748,0.0,-1.48,0.0
-1.64,0.00021025,0.00022695066,0.0794323900118907,0.0,-1.48,0.0
-1.65,0.00021167,0.00022748187,0.07470057164454094,0.0,-1.48,0.0
-1.66,0.00021042,0.00022801304,0.08360916262712667,0.0,-1.48,0.0
-1.67,0.00021144,0.00022854417,0.0808937287173667,0.0,-1.48,0.0
-1.68,0.00021174,0.00022907528,0.08187059601397935,0.0,-1.48,0.0
-1.69,0.00021018,0.00022960635,0.09242720525264059,0.0,-1.48,0.0
-1.7,0.00021338,0.0002301374,0.07853313337707378,0.0,-1.48,0.0
-1.71,0.00021213,0.00023066842,0.08739178805449499,0.0,-1.48,0.0
-1.72,0.00021288,0.00023119942,0.08605514844043587,0.0,-1.48,0.0
-1.73,0.00021275,0.00023173039,0.08921452408930669,0.0,-1.48,0.0
-1.74,0.00021244,0.00023226134,0.09330323856147617,0.0,-1.48,0.0
-1.75,0.00021375,0.00023279227,0.08908664327485388,0.0,-1.48,0.0
-1.76,0.00021361,0.00023332318,0.09228584804082202,0.0,-1.48,0.0
-1.77,0.00021406,0.00023385408,0.09246977482948712,0.0,-1.48,0.0
-1.78,0.00021573,0.00023438496,0.08647364761507446,0.0,-1.48,0.0
-1.79,0.000215,0.00023491583,0.0926317674418605,0.0,-1.48,0.0
-1.8,0.00021506,0.00023544668,0.09479531293592486,0.0,-1.48,0.0
-1.81,0.00021531,0.00023597752,0.09598959639589426,0.0,-1.48,0.0
-1.82,0.00021543,0.00023650835,0.09784315090748742,0.0,-1.48,0.0
-1.83,0.00021555,0.00023703917,0.09969459522152631,0.0,-1.48,0.0
-1.84,0.00021573,0.00023756998,0.1012375654753627,0.0,-1.48,0.0
-1.85,0.00021668,0.00023810078,0.09885905482739522,0.0,-1.48,0.0
